"avgHeartRate";"intensity";"Rider_id";"duration";"dateOfTraining";"id";"cluster"
132.37;2.0;"Rider5";5824.0;9/12/14 9:32 AM;952.0;"cluster_0"
133.23;2.0;"Rider5";7729.0;2/9/13 10:37 AM;953.0;"cluster_0"
125.17;2.0;"Rider5";4025.0;6/7/11 12:40 PM;954.0;"cluster_0"
116.19;1.0;"Rider5";7646.0;9/22/11 8:19 AM;955.0;"cluster_2"
131.15;2.0;"Rider5";6049.0;8/28/14 10:37 AM;956.0;"cluster_0"
162.43;3.0;"Rider5";9543.0;9/6/14 12:02 PM;957.0;"cluster_1"
137.9;2.0;"Rider5";9860.0;3/22/14 8:03 AM;958.0;"cluster_0"
163.66;3.0;"Rider5";8929.0;9/5/09 12:01 PM;959.0;"cluster_1"
98.1;1.0;"Rider5";5581.0;6/2/13 2:04 PM;960.0;"cluster_2"
130.01;2.0;"Rider5";4667.0;9/27/12 2:38 PM;961.0;"cluster_0"
129.86;2.0;"Rider5";6225.0;9/18/11 8:09 AM;962.0;"cluster_0"
122.45;2.0;"Rider5";8812.0;3/6/13 8:04 AM;963.0;"cluster_0"
107.7;1.0;"Rider5";11277.0;8/21/11 6:55 AM;964.0;"cluster_2"
129.77;2.0;"Rider5";9103.0;4/18/09 8:27 AM;965.0;"cluster_0"
103.26;1.0;"Rider5";5061.0;1/31/15 10:53 AM;966.0;"cluster_2"
129.47;2.0;"Rider5";8919.0;1/26/11 12:32 PM;967.0;"cluster_0"
117.84;1.0;"Rider5";5532.0;7/3/09 11:42 AM;968.0;"cluster_2"
172.25;3.0;"Rider5";5561.0;6/14/09 11:05 AM;969.0;"cluster_1"
132.01;2.0;"Rider5";5420.0;1/1/15 11:15 AM;970.0;"cluster_0"
122.89;2.0;"Rider5";6513.0;6/15/11 3:26 PM;971.0;"cluster_0"
127.13;2.0;"Rider5";5668.0;3/6/14 12:58 PM;972.0;"cluster_0"
111.66;1.0;"Rider5";3792.0;12/19/13 10:57 AM;973.0;"cluster_2"
139.44;2.0;"Rider5";15145.0;1/27/13 8:37 AM;974.0;"cluster_0"
123.38;2.0;"Rider5";4470.0;7/28/11 1:41 PM;975.0;"cluster_0"
126.06;2.0;"Rider5";6557.0;8/18/11 2:00 PM;976.0;"cluster_0"
132.96;2.0;"Rider5";15441.0;2/17/13 9:23 AM;977.0;"cluster_0"
151.22;3.0;"Rider5";16372.0;6/12/14 8:00 AM;978.0;"cluster_1"
131.52;2.0;"Rider5";4220.0;12/3/13 11:22 AM;979.0;"cluster_0"
144.65;3.0;"Rider5";4599.0;5/12/11 3:06 PM;980.0;"cluster_1"
128.15;2.0;"Rider5";7558.0;12/11/13 10:29 AM;981.0;"cluster_0"
127.19;2.0;"Rider5";7444.0;1/15/15 10:17 AM;982.0;"cluster_0"
127.49;2.0;"Rider5";8803.0;6/18/09 12:41 PM;983.0;"cluster_0"
129.2;2.0;"Rider5";13502.0;8/13/09 2:29 PM;984.0;"cluster_0"
125.93;2.0;"Rider5";8646.0;11/11/09 11:02 AM;985.0;"cluster_0"
119.15;2.0;"Rider5";5785.0;2/12/11 9:05 AM;986.0;"cluster_0"
165.13;3.0;"Rider5";10084.0;9/7/13 12:15 PM;987.0;"cluster_1"
157.48;3.0;"Rider5";4465.0;5/9/14 2:01 PM;988.0;"cluster_1"
142.66;3.0;"Rider5";3090.0;1/14/14 7:39 AM;989.0;"cluster_1"
125.55;2.0;"Rider5";358.0;2/12/11 10:43 AM;990.0;"cluster_0"
121.76;2.0;"Rider5";3910.0;12/19/14 1:33 PM;991.0;"cluster_0"
132.97;2.0;"Rider5";4692.0;12/6/12 12:51 PM;992.0;"cluster_0"
102.06;1.0;"Rider5";6633.0;8/9/13 3:50 PM;993.0;"cluster_2"
171.97;3.0;"Rider5";958.0;4/26/10 1:07 PM;994.0;"cluster_1"
133.17;2.0;"Rider5";4717.0;6/10/09 2:16 PM;995.0;"cluster_0"
132.21;2.0;"Rider5";9295.0;9/11/11 7:39 AM;996.0;"cluster_0"
137.62;2.0;"Rider5";6505.0;11/18/09 11:03 AM;997.0;"cluster_0"
123.72;2.0;"Rider5";4733.0;2/10/15 10:21 AM;998.0;"cluster_0"
155.7;3.0;"Rider5";4037.0;4/17/10 1:19 PM;999.0;"cluster_1"
134.32;2.0;"Rider5";6107.0;2/9/14 8:50 AM;1000.0;"cluster_0"
118.25;2.0;"Rider5";2397.0;7/4/11 6:33 AM;1001.0;"cluster_0"
124.6;2.0;"Rider5";85203.0;4/19/11 1:08 PM;1002.0;"cluster_0"
118.91;2.0;"Rider5";6056.0;7/27/11 2:24 PM;1003.0;"cluster_0"
129.61;2.0;"Rider5";15790.0;2/17/10 9:44 AM;1004.0;"cluster_0"
137.78;2.0;"Rider5";6797.0;10/28/14 9:47 AM;1005.0;"cluster_0"
127.09;2.0;"Rider5";8357.0;1/31/11 11:29 AM;1006.0;"cluster_0"
141.31;3.0;"Rider5";1616.0;5/31/09 6:26 AM;1007.0;"cluster_1"
128.38;2.0;"Rider5";5568.0;10/15/14 1:03 PM;1008.0;"cluster_0"
99.05;1.0;"Rider5";5291.0;2/13/10 11:31 AM;1009.0;"cluster_2"
139.42;2.0;"Rider5";3752.0;5/13/09 11:28 AM;1010.0;"cluster_0"
129.58;2.0;"Rider5";4900.0;4/19/13 9:37 AM;1011.0;"cluster_0"
131.51;2.0;"Rider5";12901.0;1/23/11 10:58 AM;1012.0;"cluster_0"
141.8;3.0;"Rider5";11017.0;2/19/11 9:59 AM;1013.0;"cluster_1"
126.13;2.0;"Rider5";3973.0;10/19/13 1:19 PM;1014.0;"cluster_0"
136.63;2.0;"Rider5";3703.0;11/27/12 12:47 PM;1015.0;"cluster_0"
137.24;2.0;"Rider5";4568.0;2/6/14 2:30 PM;1016.0;"cluster_0"
162.28;3.0;"Rider5";16283.0;8/18/13 5:57 AM;1017.0;"cluster_1"
125.19;2.0;"Rider5";4620.0;8/22/09 6:02 AM;1018.0;"cluster_0"
169.94;3.0;"Rider5";4172.0;7/12/09 7:26 AM;1019.0;"cluster_1"
121.75;2.0;"Rider5";6048.0;3/22/11 1:33 PM;1020.0;"cluster_0"
128.26;2.0;"Rider5";6834.0;3/4/11 10:45 AM;1021.0;"cluster_0"
163.06;3.0;"Rider5";494.0;2/21/10 11:29 AM;1022.0;"cluster_1"
133.64;2.0;"Rider5";3297.0;4/2/14 1:30 PM;1023.0;"cluster_0"
120.39;2.0;"Rider5";6055.0;7/16/11 7:44 AM;1024.0;"cluster_0"
139.19;2.0;"Rider5";10509.0;10/14/12 10:06 AM;1025.0;"cluster_0"
128.57;2.0;"Rider5";5034.0;1/16/15 8:53 AM;1026.0;"cluster_0"
126.59;2.0;"Rider5";7345.0;5/2/14 6:14 AM;1027.0;"cluster_0"
115.75;1.0;"Rider5";5807.0;3/12/09 1:21 PM;1028.0;"cluster_2"
128.1;2.0;"Rider5";14606.0;4/25/10 12:34 PM;1029.0;"cluster_0"
110.37;1.0;"Rider5";24182.0;3/7/14 8:37 AM;1030.0;"cluster_2"
131.99;2.0;"Rider5";5516.0;6/21/13 3:18 PM;1031.0;"cluster_0"
134.86;2.0;"Rider5";10402.0;12/28/13 10:52 AM;1032.0;"cluster_0"
117.47;1.0;"Rider5";10088.0;2/14/13 10:01 AM;1033.0;"cluster_2"
106.41;1.0;"Rider5";4287.0;3/14/10 11:29 AM;1034.0;"cluster_2"
167.17;3.0;"Rider5";5002.0;11/16/14 11:27 AM;1035.0;"cluster_1"
138.83;2.0;"Rider5";6892.0;2/25/12 11:33 AM;1036.0;"cluster_0"
129.15;2.0;"Rider5";4158.0;1/10/14 12:07 PM;1037.0;"cluster_0"
120.24;2.0;"Rider5";10155.0;2/27/13 9:34 AM;1038.0;"cluster_0"
137.07;2.0;"Rider5";11036.0;2/11/09 12:12 PM;1039.0;"cluster_0"
122.76;2.0;"Rider5";4516.0;1/7/15 10:47 AM;1040.0;"cluster_0"
161.02;3.0;"Rider5";4962.0;6/13/14 9:08 AM;1041.0;"cluster_1"
131.59;2.0;"Rider5";6652.0;7/17/14 9:00 AM;1042.0;"cluster_0"
132.66;2.0;"Rider5";7139.0;11/17/13 10:59 AM;1043.0;"cluster_0"
130.58;2.0;"Rider5";7103.0;4/7/13 8:44 AM;1044.0;"cluster_0"
140.82;2.0;"Rider5";10930.0;6/1/13 9:05 AM;1045.0;"cluster_0"
140.04;2.0;"Rider5";7016.0;12/8/10 10:55 AM;1046.0;"cluster_0"
130.98;2.0;"Rider5";7323.0;3/20/13 9:01 AM;1047.0;"cluster_0"
172.27;3.0;"Rider5";2631.0;4/21/13 1:47 PM;1048.0;"cluster_1"
143.3;3.0;"Rider5";12478.0;4/28/13 10:08 AM;1049.0;"cluster_1"
140.91;2.0;"Rider5";4807.0;6/28/14 9:13 AM;1050.0;"cluster_0"
137.89;2.0;"Rider5";7555.0;3/21/13 12:22 PM;1051.0;"cluster_0"
135.66;2.0;"Rider5";6907.0;4/8/10 2:01 PM;1052.0;"cluster_0"
123.93;2.0;"Rider5";6179.0;8/26/11 2:49 PM;1053.0;"cluster_0"
136.74;2.0;"Rider5";7184.0;7/22/10 3:43 PM;1054.0;"cluster_0"
137.02;2.0;"Rider5";4850.0;11/28/13 10:58 AM;1055.0;"cluster_0"
141.49;3.0;"Rider5";8539.0;3/18/11 12:41 PM;1056.0;"cluster_1"
140.03;2.0;"Rider5";5371.0;3/18/14 11:32 AM;1057.0;"cluster_0"
134.03;2.0;"Rider5";6333.0;9/20/11 11:13 AM;1058.0;"cluster_0"
122.11;2.0;"Rider5";2732.0;8/17/13 9:56 AM;1059.0;"cluster_0"
133.17;2.0;"Rider5";8744.0;9/10/11 7:43 AM;1060.0;"cluster_0"
132.43;2.0;"Rider5";10539.0;1/7/12 10:16 AM;1061.0;"cluster_0"
122.97;2.0;"Rider5";14295.0;4/1/11 1:04 PM;1062.0;"cluster_0"
124.93;2.0;"Rider5";17360.0;4/3/09 9:35 AM;1063.0;"cluster_0"
133.26;2.0;"Rider5";14358.0;1/6/11 10:50 AM;1064.0;"cluster_0"
125.7;2.0;"Rider5";7930.0;2/10/11 12:29 PM;1065.0;"cluster_0"
132.06;2.0;"Rider5";5155.0;9/17/14 1:25 PM;1066.0;"cluster_0"
132.73;2.0;"Rider5";4266.0;11/25/09 12:17 PM;1067.0;"cluster_0"
175.78;3.0;"Rider5";4325.0;8/31/14 9:58 AM;1068.0;"cluster_1"
131.54;2.0;"Rider5";24774.0;5/1/11 7:04 AM;1069.0;"cluster_0"
114.36;1.0;"Rider5";7555.0;5/5/11 1:18 PM;1070.0;"cluster_2"
139.85;2.0;"Rider5";10482.0;7/20/14 7:06 AM;1071.0;"cluster_0"
116.78;1.0;"Rider5";18668.0;5/17/11 12:53 PM;1072.0;"cluster_2"
123.28;2.0;"Rider5";6444.0;5/28/13 2:49 PM;1073.0;"cluster_0"
129.95;2.0;"Rider5";13918.0;1/6/13 9:08 AM;1074.0;"cluster_0"
132.69;2.0;"Rider5";4243.0;12/23/14 12:35 PM;1075.0;"cluster_0"
121.36;2.0;"Rider5";3800.0;1/18/14 12:02 PM;1076.0;"cluster_0"
175.42;3.0;"Rider5";3873.0;9/1/13 9:53 AM;1077.0;"cluster_1"
143.49;3.0;"Rider5";3805.0;4/11/14 12:02 PM;1078.0;"cluster_1"
116.96;1.0;"Rider5";5447.0;1/28/15 10:42 AM;1079.0;"cluster_2"
126.3;2.0;"Rider5";78179.0;9/17/11 10:25 AM;1080.0;"cluster_0"
142.35;3.0;"Rider5";11920.0;3/3/11 9:10 AM;1081.0;"cluster_1"
107.55;1.0;"Rider5";31910.0;8/5/11 7:58 AM;1082.0;"cluster_2"
124.69;2.0;"Rider5";5811.0;8/20/09 8:21 AM;1083.0;"cluster_0"
97.0;1.0;"Rider5";175418.0;7/17/10 2:49 PM;1084.0;"cluster_2"
137.27;2.0;"Rider5";4708.0;11/20/12 1:17 PM;1085.0;"cluster_0"
136.62;2.0;"Rider5";3914.0;8/2/14 9:01 AM;1086.0;"cluster_0"
122.19;2.0;"Rider5";14458.0;8/30/09 9:06 AM;1087.0;"cluster_0"
131.19;2.0;"Rider5";3753.0;11/21/14 1:38 PM;1088.0;"cluster_0"
127.2;2.0;"Rider5";8448.0;2/23/14 9:51 AM;1089.0;"cluster_0"
129.26;2.0;"Rider5";6302.0;9/13/10 1:21 PM;1090.0;"cluster_0"
126.81;2.0;"Rider5";2816.0;9/21/13 6:12 AM;1091.0;"cluster_0"
141.25;3.0;"Rider5";17666.0;1/10/09 9:15 AM;1092.0;"cluster_1"
139.82;2.0;"Rider5";19997.0;4/3/10 8:31 AM;1093.0;"cluster_0"
121.5;2.0;"Rider5";6530.0;5/30/09 9:14 AM;1094.0;"cluster_0"
125.87;2.0;"Rider5";5665.0;11/29/14 9:21 AM;1095.0;"cluster_0"
125.19;2.0;"Rider5";4356.0;6/20/09 3:12 PM;1096.0;"cluster_0"
137.21;2.0;"Rider5";14972.0;1/30/09 8:42 AM;1097.0;"cluster_0"
138.62;2.0;"Rider5";5408.0;9/2/10 11:55 AM;1098.0;"cluster_0"
107.72;1.0;"Rider5";6851.0;7/10/11 6:50 AM;1099.0;"cluster_2"
134.0;2.0;"Rider5";4751.0;3/20/14 10:18 AM;1100.0;"cluster_0"
107.04;1.0;"Rider5";11068.0;2/26/09 9:08 AM;1101.0;"cluster_2"
134.98;2.0;"Rider5";12930.0;1/9/09 10:29 AM;1102.0;"cluster_0"
127.94;2.0;"Rider5";7723.0;5/1/09 12:01 PM;1103.0;"cluster_0"
120.47;2.0;"Rider5";1889.0;9/13/09 8:22 AM;1104.0;"cluster_0"
128.95;2.0;"Rider5";8154.0;2/16/09 11:38 AM;1105.0;"cluster_0"
126.45;2.0;"Rider5";8198.0;5/1/14 8:28 AM;1106.0;"cluster_0"
138.1;2.0;"Rider5";1729.0;5/29/14 2:38 PM;1107.0;"cluster_0"
120.95;2.0;"Rider5";8639.0;3/24/11 2:39 PM;1108.0;"cluster_0"
162.04;3.0;"Rider5";3217.0;3/17/13 11:29 AM;1109.0;"cluster_1"
154.13;3.0;"Rider5";19295.0;9/21/13 7:00 AM;1110.0;"cluster_1"
123.59;2.0;"Rider5";4999.0;6/6/09 12:02 PM;1111.0;"cluster_0"
168.09;3.0;"Rider5";5103.0;5/3/09 9:34 AM;1112.0;"cluster_1"
123.37;2.0;"Rider5";9307.0;2/4/11 10:29 AM;1113.0;"cluster_0"
140.93;2.0;"Rider5";5823.0;4/12/11 12:43 PM;1114.0;"cluster_0"
113.99;1.0;"Rider5";5236.0;4/18/13 10:12 AM;1115.0;"cluster_2"
126.5;2.0;"Rider5";5043.0;2/20/13 10:22 AM;1116.0;"cluster_0"
128.07;2.0;"Rider5";28848.0;4/4/09 5:57 AM;1117.0;"cluster_0"
127.34;2.0;"Rider5";5490.0;7/23/11 3:23 PM;1118.0;"cluster_0"
106.74;1.0;"Rider5";4948.0;8/1/13 2:37 PM;1119.0;"cluster_2"
121.99;2.0;"Rider5";6427.0;8/19/11 2:13 PM;1120.0;"cluster_0"
131.74;2.0;"Rider5";5589.0;1/15/14 11:38 AM;1121.0;"cluster_0"
129.23;2.0;"Rider5";13439.0;2/7/13 9:59 AM;1122.0;"cluster_0"
137.02;2.0;"Rider5";4507.0;9/16/10 10:37 AM;1123.0;"cluster_0"
128.83;2.0;"Rider5";5628.0;12/4/13 12:04 PM;1124.0;"cluster_0"
131.62;2.0;"Rider5";6239.0;7/31/13 1:33 PM;1125.0;"cluster_0"
118.41;2.0;"Rider5";6972.0;9/1/09 12:49 PM;1126.0;"cluster_0"
125.82;2.0;"Rider5";10043.0;10/12/14 7:57 AM;1127.0;"cluster_0"
139.25;2.0;"Rider5";9052.0;2/6/09 11:31 AM;1128.0;"cluster_0"
178.11;3.0;"Rider5";3180.0;11/16/13 10:48 AM;1129.0;"cluster_1"
115.94;1.0;"Rider5";4517.0;9/18/13 3:14 PM;1130.0;"cluster_2"
119.27;2.0;"Rider5";10363.0;8/12/09 1:36 PM;1131.0;"cluster_0"
170.99;3.0;"Rider5";2164.0;4/13/13 8:53 AM;1132.0;"cluster_1"
168.14;3.0;"Rider5";6491.0;8/12/12 8:04 AM;1133.0;"cluster_1"
163.6;3.0;"Rider5";10171.0;7/5/14 7:01 AM;1134.0;"cluster_1"
146.91;3.0;"Rider5";23817.0;1/9/11 8:31 AM;1135.0;"cluster_1"
117.66;1.0;"Rider5";6642.0;2/21/14 1:02 PM;1136.0;"cluster_2"
114.53;1.0;"Rider5";6799.0;5/4/11 1:10 PM;1137.0;"cluster_2"
126.19;2.0;"Rider5";5967.0;1/17/15 7:53 AM;1138.0;"cluster_0"
146.17;3.0;"Rider5";4415.0;10/25/13 2:57 PM;1139.0;"cluster_1"
114.51;1.0;"Rider5";7933.0;10/16/14 9:14 AM;1140.0;"cluster_2"
114.09;1.0;"Rider5";5503.0;8/13/14 8:06 AM;1141.0;"cluster_2"
123.05;2.0;"Rider5";5904.0;8/12/10 2:54 PM;1142.0;"cluster_0"
115.62;1.0;"Rider5";5754.0;4/7/10 2:33 PM;1143.0;"cluster_2"
121.98;2.0;"Rider5";5601.0;8/8/14 9:47 AM;1144.0;"cluster_0"
130.81;2.0;"Rider5";5943.0;12/27/14 8:42 AM;1145.0;"cluster_0"
123.69;2.0;"Rider5";10194.0;1/13/11 10:58 AM;1146.0;"cluster_0"
129.3;2.0;"Rider5";5929.0;4/4/10 9:53 AM;1147.0;"cluster_0"
137.17;2.0;"Rider5";7700.0;10/14/10 12:49 PM;1148.0;"cluster_0"
99.24;1.0;"Rider5";23583.0;5/30/11 2:05 PM;1149.0;"cluster_2"
127.44;2.0;"Rider5";5122.0;4/21/14 8:52 AM;1150.0;"cluster_0"
136.37;2.0;"Rider5";6596.0;7/8/10 2:53 PM;1151.0;"cluster_0"
129.96;2.0;"Rider5";10823.0;4/24/11 8:03 AM;1152.0;"cluster_0"
142.54;3.0;"Rider5";9130.0;8/10/10 12:21 PM;1153.0;"cluster_1"
130.5;2.0;"Rider5";4776.0;8/16/14 8:18 AM;1154.0;"cluster_0"
132.55;2.0;"Rider5";5984.0;6/29/14 1:10 PM;1155.0;"cluster_0"
145.82;3.0;"Rider5";7112.0;3/19/14 10:09 AM;1156.0;"cluster_1"
114.37;1.0;"Rider5";7043.0;7/23/14 1:59 PM;1157.0;"cluster_2"
137.08;2.0;"Rider5";5065.0;4/23/11 3:00 PM;1158.0;"cluster_0"
155.98;3.0;"Rider5";17065.0;8/22/10 5:52 AM;1159.0;"cluster_1"
132.13;2.0;"Rider5";9975.0;6/4/14 8:36 AM;1160.0;"cluster_0"
119.82;2.0;"Rider5";6863.0;4/4/13 8:53 AM;1161.0;"cluster_0"
140.43;2.0;"Rider5";9025.0;8/24/14 7:29 AM;1162.0;"cluster_0"
132.97;2.0;"Rider5";4821.0;7/27/13 7:14 AM;1163.0;"cluster_0"
129.88;2.0;"Rider5";7656.0;1/3/15 10:43 AM;1164.0;"cluster_0"
134.06;2.0;"Rider5";4627.0;8/31/13 7:30 AM;1165.0;"cluster_0"
142.01;3.0;"Rider5";18541.0;8/3/13 11:57 AM;1166.0;"cluster_1"
102.73;1.0;"Rider5";5733.0;3/1/13 12:53 PM;1167.0;"cluster_2"
117.12;1.0;"Rider5";7634.0;5/11/11 11:29 AM;1168.0;"cluster_2"
130.87;2.0;"Rider5";4462.0;3/2/09 1:36 PM;1169.0;"cluster_0"
113.06;1.0;"Rider5";9596.0;8/18/09 8:34 AM;1170.0;"cluster_2"
135.08;2.0;"Rider5";3806.0;11/8/14 9:40 AM;1171.0;"cluster_0"
122.55;2.0;"Rider5";5694.0;12/31/14 1:59 PM;1172.0;"cluster_0"
134.45;2.0;"Rider5";6987.0;12/21/14 1:18 PM;1173.0;"cluster_0"
135.78;2.0;"Rider5";18782.0;5/9/09 8:08 AM;1174.0;"cluster_0"
136.42;2.0;"Rider5";7751.0;4/10/13 10:26 AM;1175.0;"cluster_0"
135.1;2.0;"Rider5";10909.0;4/6/09 1:15 PM;1176.0;"cluster_0"
135.37;2.0;"Rider5";18979.0;10/14/09 10:01 AM;1177.0;"cluster_0"
146.16;3.0;"Rider5";14279.0;6/29/11 1:41 PM;1178.0;"cluster_1"
126.76;2.0;"Rider5";7314.0;1/23/15 10:43 AM;1179.0;"cluster_0"
126.69;2.0;"Rider5";5534.0;12/10/13 10:52 AM;1180.0;"cluster_0"
111.8;1.0;"Rider5";3818.0;7/21/13 7:36 AM;1181.0;"cluster_2"
128.57;2.0;"Rider5";4561.0;2/1/13 1:18 PM;1182.0;"cluster_0"
121.34;2.0;"Rider5";4897.0;7/6/13 9:02 AM;1183.0;"cluster_0"
136.38;2.0;"Rider5";5782.0;5/24/14 2:28 PM;1184.0;"cluster_0"
133.15;2.0;"Rider5";6369.0;11/29/13 11:31 AM;1185.0;"cluster_0"
118.56;2.0;"Rider5";7645.0;6/12/09 12:16 PM;1186.0;"cluster_0"
129.65;2.0;"Rider5";4644.0;7/1/13 2:42 PM;1187.0;"cluster_0"
153.84;3.0;"Rider5";3684.0;4/4/14 9:49 AM;1188.0;"cluster_1"
139.87;2.0;"Rider5";9478.0;7/19/11 3:05 PM;1189.0;"cluster_0"
119.18;2.0;"Rider5";4756.0;6/26/09 1:43 PM;1190.0;"cluster_0"
142.69;3.0;"Rider5";4783.0;11/13/13 12:42 PM;1191.0;"cluster_1"
124.77;2.0;"Rider5";6328.0;1/8/15 12:51 PM;1192.0;"cluster_0"
122.88;2.0;"Rider5";4589.0;1/27/15 1:45 PM;1193.0;"cluster_0"
130.91;2.0;"Rider5";3892.0;1/3/14 12:02 PM;1194.0;"cluster_0"
142.58;3.0;"Rider5";12106.0;6/15/14 8:00 AM;1195.0;"cluster_1"
142.1;3.0;"Rider5";4618.0;9/22/14 12:49 PM;1196.0;"cluster_1"
140.79;2.0;"Rider5";6879.0;12/1/12 10:15 AM;1197.0;"cluster_0"
168.9;3.0;"Rider5";812.0;6/25/11 8:43 AM;1198.0;"cluster_1"
131.87;2.0;"Rider5";8203.0;1/30/13 9:32 AM;1199.0;"cluster_0"
173.67;3.0;"Rider5";4986.0;6/22/11 1:56 PM;1200.0;"cluster_1"
119.24;2.0;"Rider5";5150.0;5/23/13 8:13 AM;1201.0;"cluster_0"
135.15;2.0;"Rider5";1978.0;4/19/09 7:58 AM;1202.0;"cluster_0"
169.27;3.0;"Rider5";3874.0;4/10/11 9:02 AM;1203.0;"cluster_1"
131.65;2.0;"Rider5";6259.0;8/11/10 1:26 PM;1204.0;"cluster_0"
127.13;2.0;"Rider5";6610.0;9/9/14 9:34 AM;1205.0;"cluster_0"
144.32;3.0;"Rider5";8236.0;8/23/13 1:12 PM;1206.0;"cluster_1"
123.5;2.0;"Rider5";5888.0;7/30/09 3:26 PM;1207.0;"cluster_0"
136.27;2.0;"Rider5";8574.0;2/17/09 12:16 PM;1208.0;"cluster_0"
120.53;2.0;"Rider5";5471.0;5/12/10 1:26 PM;1209.0;"cluster_0"
106.53;1.0;"Rider5";6052.0;2/19/14 1:01 PM;1210.0;"cluster_2"
120.79;2.0;"Rider5";12017.0;3/6/11 8:40 AM;1211.0;"cluster_0"
132.94;2.0;"Rider5";4510.0;8/26/14 8:43 AM;1212.0;"cluster_0"
132.33;2.0;"Rider5";12399.0;1/31/13 9:58 AM;1213.0;"cluster_0"
156.1;3.0;"Rider5";14624.0;8/19/12 5:54 AM;1214.0;"cluster_1"
116.12;1.0;"Rider5";5259.0;6/8/11 2:34 PM;1215.0;"cluster_2"
124.9;2.0;"Rider5";8449.0;4/24/14 9:58 AM;1216.0;"cluster_0"
123.9;2.0;"Rider5";13730.0;1/17/09 9:54 AM;1217.0;"cluster_0"
117.6;1.0;"Rider5";2549.0;7/29/14 9:52 AM;1218.0;"cluster_2"
164.08;3.0;"Rider5";5068.0;12/12/10 12:06 PM;1219.0;"cluster_1"
109.32;1.0;"Rider5";4988.0;12/30/14 1:38 PM;1220.0;"cluster_2"
137.96;2.0;"Rider5";8021.0;3/27/10 1:29 PM;1221.0;"cluster_0"
125.08;2.0;"Rider5";5298.0;6/8/13 9:08 AM;1222.0;"cluster_0"
119.78;2.0;"Rider5";5011.0;8/25/11 3:19 PM;1223.0;"cluster_0"
166.46;3.0;"Rider5";2630.0;5/17/14 7:01 AM;1224.0;"cluster_1"
102.86;1.0;"Rider5";4666.0;6/7/14 2:56 PM;1225.0;"cluster_2"
135.41;2.0;"Rider5";4873.0;3/27/14 1:55 PM;1226.0;"cluster_0"
130.56;2.0;"Rider5";6004.0;12/6/13 12:39 PM;1227.0;"cluster_0"
109.25;1.0;"Rider5";5675.0;5/4/14 9:17 AM;1228.0;"cluster_2"
137.52;2.0;"Rider5";10018.0;3/19/11 10:00 AM;1229.0;"cluster_0"
115.87;1.0;"Rider5";6424.0;5/1/13 8:33 AM;1230.0;"cluster_2"
127.81;2.0;"Rider5";10119.0;3/5/13 10:23 AM;1231.0;"cluster_0"
122.45;2.0;"Rider5";4620.0;2/21/13 2:57 PM;1232.0;"cluster_0"
116.45;1.0;"Rider5";3772.0;6/8/14 8:56 AM;1233.0;"cluster_2"
129.18;2.0;"Rider5";4506.0;11/11/14 1:30 PM;1234.0;"cluster_0"
127.43;2.0;"Rider5";11093.0;2/20/09 9:29 AM;1235.0;"cluster_0"
131.11;2.0;"Rider5";8385.0;11/23/14 10:24 AM;1236.0;"cluster_0"
137.31;2.0;"Rider5";20324.0;1/12/11 9:41 AM;1237.0;"cluster_0"
128.09;2.0;"Rider5";7497.0;12/19/12 9:28 AM;1238.0;"cluster_0"
135.04;2.0;"Rider5";7847.0;4/20/11 12:48 PM;1239.0;"cluster_0"
147.78;3.0;"Rider5";11133.0;6/15/13 1:40 PM;1240.0;"cluster_1"
138.14;2.0;"Rider5";8300.0;9/21/14 8:50 AM;1241.0;"cluster_0"
125.52;2.0;"Rider5";6170.0;9/2/09 1:42 PM;1242.0;"cluster_0"
121.13;2.0;"Rider5";4807.0;10/8/13 10:07 AM;1243.0;"cluster_0"
109.6;1.0;"Rider5";5433.0;7/7/11 3:12 PM;1244.0;"cluster_2"
135.61;2.0;"Rider5";6387.0;8/2/09 7:34 AM;1245.0;"cluster_0"
133.42;2.0;"Rider5";5199.0;11/19/14 11:40 AM;1246.0;"cluster_0"
136.93;2.0;"Rider5";4663.0;8/20/14 8:54 AM;1247.0;"cluster_0"
119.26;2.0;"Rider5";5243.0;6/18/14 9:30 AM;1248.0;"cluster_0"
135.19;2.0;"Rider5";11798.0;12/14/13 11:08 AM;1249.0;"cluster_0"
129.83;2.0;"Rider5";10994.0;1/4/15 9:07 AM;1250.0;"cluster_0"
140.65;2.0;"Rider5";10506.0;5/21/14 9:36 AM;1251.0;"cluster_0"
143.63;3.0;"Rider5";9238.0;1/29/10 11:18 AM;1252.0;"cluster_1"
126.52;2.0;"Rider5";5865.0;9/12/13 9:46 AM;1253.0;"cluster_0"
122.97;2.0;"Rider5";9062.0;2/14/10 10:54 AM;1254.0;"cluster_0"
130.72;2.0;"Rider5";4667.0;4/30/14 10:24 AM;1255.0;"cluster_0"
112.77;1.0;"Rider5";4464.0;9/7/14 9:51 AM;1256.0;"cluster_2"
132.35;2.0;"Rider5";6320.0;8/27/14 10:42 AM;1257.0;"cluster_0"
134.69;2.0;"Rider5";7468.0;4/25/09 11:30 AM;1258.0;"cluster_0"
130.27;2.0;"Rider5";5995.0;5/29/13 2:20 PM;1259.0;"cluster_0"
109.4;1.0;"Rider5";4172.0;8/2/13 3:33 PM;1260.0;"cluster_2"
136.01;2.0;"Rider5";4416.0;5/21/11 8:34 AM;1261.0;"cluster_0"
162.52;3.0;"Rider5";7199.0;7/29/12 9:03 AM;1262.0;"cluster_1"
